date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2007-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,529.4,1.11
2007-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,523.75,1.1
2007-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,288.06,0.59
2007-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,167.32,0.34
2007-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,0.87
2007-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,536.23,1.1
2007-08-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,498.13,1.02
2007-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,263.27,0.56
2007-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,167.32,0.35
2007-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,0.9
2007-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,552.67,1.17
2007-09-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,548.9,1.16
2007-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,240.68,0.52
2007-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,145.45,0.32
2007-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,0.92
2007-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,554.44,1.2
2007-10-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,557.36,1.21
2007-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,244.52,0.55
2007-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,145.45,0.32
2007-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,0.95
2007-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,514.5,1.15
2007-11-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,586.22,1.31
2007-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,249.97,0.55
2007-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,145.45,0.32
2007-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,0.94
2007-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,542.96,1.2
2007-12-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,577.53,1.27
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,251.09,0.57
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,251.09,0.57
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,146.52,0.33
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,0.96
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2134.74,4.82
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,1959.87,4.43
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,1492.52,3.37
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,4629.06,10.46
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (antelope, smoked)",575,KG,actual,Retail,XAF,2289.84,5.18
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1434.27,3.24
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,2544.51,5.75
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,501.3,1.13
2008-01-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1360.88,3.08
2008-01-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,216.61,0.49
2008-01-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Maize,51,KG,actual,Retail,XAF,338.76,0.77
2008-01-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Rice,52,KG,actual,Retail,XAF,421.07,0.95
2008-01-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,777.3,1.76
2008-01-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,82.64,0.19
2008-01-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Maize,51,KG,actual,Retail,XAF,198.24,0.45
2008-01-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Rice,52,KG,actual,Retail,XAF,251.51,0.57
2008-01-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,1045.59,2.36
2008-01-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,577.22,1.3
2008-01-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Maize,51,KG,actual,Retail,XAF,347.33,0.78
2008-01-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Rice,52,KG,actual,Retail,XAF,243.27,0.55
2008-01-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,699.33,1.58
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,247.7,0.56
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,247.7,0.56
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,146.52,0.33
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,0.95
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,507.81,1.14
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2385.82,5.35
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,2617.74,5.87
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,1766.88,3.96
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,3955.98,8.87
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1475.07,3.31
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,584.94,1.31
2008-02-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1632.23,3.66
2008-02-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,247.39,0.55
2008-02-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Maize,51,KG,actual,Retail,XAF,321.45,0.72
2008-02-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Rice,52,KG,actual,Retail,XAF,390.54,0.88
2008-02-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,872.05,1.96
2008-02-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,82.64,0.19
2008-02-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Maize,51,KG,actual,Retail,XAF,129.2,0.29
2008-02-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Rice,52,KG,actual,Retail,XAF,275.47,0.62
2008-02-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,960.01,2.15
2008-02-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,440.31,0.99
2008-02-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Maize,51,KG,actual,Retail,XAF,315.76,0.71
2008-02-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Rice,52,KG,actual,Retail,XAF,277.53,0.62
2008-02-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,685.09,1.54
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,247.51,0.59
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,247.51,0.59
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,207.95,0.5
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,1.02
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,569.6,1.36
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,557.76,1.34
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2267.61,5.43
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,2560.56,6.14
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,1803.95,4.32
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,4100.31,9.82
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (antelope, smoked)",575,KG,actual,Retail,XAF,2389.73,5.73
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1494.65,3.58
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,579.53,1.39
2008-03-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1445.36,3.46
2008-03-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,319.5,0.77
2008-03-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Maize,51,KG,actual,Retail,XAF,276.26,0.66
2008-03-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Rice,52,KG,actual,Retail,XAF,482.34,1.16
2008-03-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,860.01,2.06
2008-03-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,82.64,0.2
2008-03-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Maize,51,KG,actual,Retail,XAF,140.03,0.34
2008-03-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Rice,52,KG,actual,Retail,XAF,223.87,0.54
2008-03-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,1032.89,2.47
2008-03-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,534.61,1.28
2008-03-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Maize,51,KG,actual,Retail,XAF,253.64,0.61
2008-03-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Rice,52,KG,actual,Retail,XAF,334.68,0.8
2008-03-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,742.04,1.78
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,249.94,0.6
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,249.94,0.6
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,162.61,0.39
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,1.03
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,547.59,1.32
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,534.36,1.29
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,2055.03,4.95
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,2478.88,5.98
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,1863.16,4.49
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,4693.17,11.31
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1565.3,3.77
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,2665.14,6.43
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,553.97,1.34
2008-04-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1390.93,3.35
2008-04-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,236.11,0.57
2008-04-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Maize,51,KG,actual,Retail,XAF,336.96,0.81
2008-04-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Rice,52,KG,actual,Retail,XAF,358.29,0.86
2008-04-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,890.11,2.15
2008-04-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,62.22,0.15
2008-04-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Maize,51,KG,actual,Retail,XAF,140.6,0.34
2008-04-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Rice,52,KG,actual,Retail,XAF,253.59,0.61
2008-04-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,946.64,2.28
2008-04-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,534.61,1.29
2008-04-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Maize,51,KG,actual,Retail,XAF,249.37,0.6
2008-04-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Rice,52,KG,actual,Retail,XAF,311.06,0.75
2008-04-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,739.09,1.78
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,311.58,0.73
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,311.58,0.73
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,178.57,0.42
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,425.37,1
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,654.87,1.54
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,539.11,1.27
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,1819.24,4.29
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,2286.76,5.39
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,1931.89,4.56
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,4756.73,11.22
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1688.55,3.98
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,2755.29,6.5
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,637.97,1.5
2008-05-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1750.7,4.13
2008-05-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,278.27,0.66
2008-05-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Maize,51,KG,actual,Retail,XAF,319.31,0.75
2008-05-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Rice,52,KG,actual,Retail,XAF,401.21,0.95
2008-05-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,848.64,2
2008-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,82.64,0.19
2008-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Maize,51,KG,actual,Retail,XAF,135.15,0.32
2008-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Rice,52,KG,actual,Retail,XAF,261.17,0.62
2008-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,971.21,2.29
2008-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,843.74,1.99
2008-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Maize,51,KG,actual,Retail,XAF,994.85,2.35
2008-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Rice,52,KG,actual,Retail,XAF,311.06,0.73
2008-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,739.09,1.74
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,281.16,0.66
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,281.16,0.66
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,211.75,0.5
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,416.93,0.98
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,699.45,1.65
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,580.04,1.37
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,1790.53,4.22
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,2786.13,6.57
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,1856.51,4.38
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5126.47,12.08
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1822.78,4.3
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (gazelle, smoked)",576,KG,actual,Retail,XAF,3008.45,7.09
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,pulses and nuts,Groundnuts,153,KG,actual,Retail,XAF,579.91,1.37
2008-06-15,Bangui,Bangui,Bangui,685,4.37,18.58,vegetables and fruits,"Beans (green, fresh)",458,KG,actual,Retail,XAF,1138.35,2.68
2008-06-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,236.11,0.56
2008-06-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Maize,51,KG,actual,Retail,XAF,336.96,0.79
2008-06-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Rice,52,KG,actual,Retail,XAF,358.29,0.84
2008-06-15,Haute-Kotto,Bria,Bria,1857,6.53,21.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,890.11,2.1
2008-06-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,129.49,0.31
2008-06-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Maize,51,KG,actual,Retail,XAF,135,0.32
2008-06-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Rice,52,KG,actual,Retail,XAF,249.48,0.59
2008-06-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,983.33,2.32
2008-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,193.54,0.46
2008-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Maize,51,KG,actual,Retail,XAF,250,0.59
2008-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Rice,52,KG,actual,Retail,XAF,316.67,0.75
2008-06-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,743.46,1.75
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava,68,KG,actual,Retail,XAF,256.46,0.62
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,256.46,0.62
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Maize,51,KG,actual,Retail,XAF,191.54,0.47
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Millet,73,KG,actual,Retail,XAF,377.91,0.92
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Rice,52,KG,actual,Retail,XAF,734.9,1.79
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,XAF,560.61,1.36
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Chicken,182,KG,actual,Retail,XAF,1784.29,4.34
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish,139,KG,actual,Retail,XAF,2351.01,5.71
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (catfish),310,KG,actual,Retail,XAF,2040.54,4.96
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Fish (smoked),300,KG,actual,Retail,XAF,5311.5,12.9
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs","Meat (antelope, smoked)",575,KG,actual,Retail,XAF,2729.9,6.63
2008-07-15,Bangui,Bangui,Bangui,685,4.37,18.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,1896.57,4.61
