X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"263982696",way,21.875,doctors,doctor,Centre de Santé de Djomo,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Djomo,137655734,5,2023/06/22 16:58:31+00,fcca56a29a9c4d09a3ee8d7b9a736e75
20.6503579307017,5.77125612366956,"7375322928",node,15.625,hospital,hospital,Centre de Santé Kidigra,,msf,,,,,,,,,,,,,,,,,,,,,,141566331,2,2023/09/21 15:51:36+00,ac853f89af804931b76ff80782ffe2c3
14.7911999926736,5.58617992974195,"2663521072",node,18.75,doctors,,Centre de Santé de Bera-Boyere,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bera-Boyere,88789830,2,2020/07/31 15:40:17+00,7df0b2306db84564a377d8d4d46bc089
16.0590999756036,6.54672994017258,"2421395599",node,18.75,doctors,,Poste de Santé de Mboko-Tatali,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Mboko-Tatali,141327887,6,2023/09/16 06:22:04+00,73ee329b3e0e42f782f172caa3368456
20.0558589590845,5.74167295078993,"2666225494",node,18.75,hospital,,SC de Grimari,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Grimari,83137119,4,2020/04/06 09:53:32+00,e8f2130bf8654c099503edff6229f361
,,"251850784",way,21.875,hospital,hospital,Poste de Santé Yalingui-Botombo,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Botombo,141327887,5,2023/09/16 06:22:04+00,6e6879b50ac340b58b461bf890b34c7e
19.6835999475047,6.66102993043629,"2669473170",node,18.75,clinic,,Poste de Santé de Maoroka,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Maoroka,45832080,2,2017/02/05 15:34:36+00,e8db90f53040402ab1f4dee761b5a9e9
,,"257843615",way,18.75,doctors,,Poste de Santé Catholique,,UNICEF,,private,,,,,,,,,,,,,,,,,,,Bohong,88789830,4,2020/07/31 15:40:17+00,6e47d329cba442ed8034475a8fe3b163
16.444399971236,6.31113995531268,"2420372473",node,18.75,doctors,,Centre de Santé de Bata,,"UNICEF,2012",,private,,,,,,,,,,,,,,,,,,,Bata,141327887,5,2023/09/16 06:22:04+00,1fda5edc1eba4d70987920b471455c13
,,"311731894",way,12.5,hospital,hospital,Centre Sante Ngoulapalo,,,,,,,,,,,,,,,,,,,,,,,,84320144,3,2020/04/29 08:19:15+00,984d9c1e67364c858b7cb4b8c8c56ea1
15.6162999565629,5.73185992146858,"2589437011",node,18.75,doctors,,Poste de Santé de Zotoua,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Zotoua,168846104,4,2025/07/12 17:38:00+00,027df59ce3c54048a62e522d4c39bb7a
20.6676999207297,5.76431993115543,"2663462940",node,25,hospital,hospital,ACABEF Antenne Ouaka,Association Centrafricaine pour le Bien-Etre Familial,UNICEF,,private,,,,,,,,,,,,,,,,,,,Bambari,79449059,2,2020/01/11 11:32:42+00,9a4ed0b468d742bab17c59e314986021
,,"261011750",way,21.875,hospital,hospital,Poste de Santé de Yekétché,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Yekétché,83818169,3,2020/04/20 11:23:45+00,45b0abb612204e4b93f0a6c60cb469ec
,,"260787800",way,18.75,doctors,,Poste de Santé de Ndiba-Bouassa,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Ndiba,88789830,4,2020/07/31 15:40:17+00,688744d832fb48b5aeafd6d93571da77
,,"779478129",way,21.875,hospital,hospital,Centre de Santé Le Samaritain,,UNICEF,,private,,,,,,,,,,,,,,,,,,,Sambia,84182808,2,2020/04/27 08:25:59+00,cc459238f1bb43379c450d820c7d9933
,,"480373906",way,12.5,clinic,,CDS - Centre de Santé de Sosso Nakombo - Sale de Consultation,,,,,,,,,,,,,,,,,,,,,,,Sosso-Nakombo,47065561,2,2017/03/22 11:33:21+00,1a90edd5535c42e192b41d8408c07de4
15.1898558804607,4.77390075730887,"2664306362",node,21.875,doctors,doctor,Centre de Santé EEB d'Amada-Gaza,,UNICEF,,private,,,,,,,,,,,,,,,,,,,Amada-Gaza,175177039,4,2025/11/27 00:54:00+00,48db6190dc144bc9815912749644e937
18.5432164559434,4.34540127091051,"2225470752",node,18.75,hospital,,Centre de santé Urbain de Petevo,,survey,,government,open,,,,,,,,,,,,,,,,,,,107249315,2,2021/07/01 09:06:20+00,491aea78b6a6496a83552ca90fec9af1
,,"459363924",way,21.875,hospital,hospital,Poste de Santé de Poumayassi,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Poumayassi,118897997,6,2022/03/25 08:39:44+00,9e439badd53545419be0493565484c3f
,,"461019014",way,15.625,clinic,clinic,Poste de Santé de Ndinguiri,,Digital Globe Maps API,,,,,,,,,,,,,,,,,,,,,,137655734,3,2023/06/22 16:58:31+00,0bc5d2f544bc4795880bd3f2eabb64d7
,,"261576478",way,18.75,doctors,,Poste de Santé de Nzoro,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Nzoro,88789830,4,2020/07/31 15:40:17+00,a76f1c8b737e4adfaf6fe901895b6e4b
,,"481119514",way,18.75,doctors,,Centre de Santé de Barka-Basso,,"Digital Globe Maps API;UNICEF",,government,,,,,,,,,,,,,,,,,,,Barka-Basso,88789830,4,2020/07/31 15:40:17+00,4553a8be06b64e3eaa0b2cdfebe30453
,,"745505598",way,21.875,hospital,hospital,Centre de Santé de Kobadja,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Kobadja,84209828,2,2020/04/27 16:18:11+00,b46de27f97b94d95a5d0849e04de6607
16.9212999193194,7.13504994040835,"2440007343",node,21.875,hospital,hospital,Centre Médical de Boguila,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Centre medical,141327887,5,2023/09/16 06:22:04+00,d6095e1033e448beb59d58b1fbaf14ed
,,"783882038",way,18.75,hospital,hospital,Batangafo,,,,government,open,,,,,,,,,,,,,,,,,,,141278387,4,2023/09/14 22:29:39+00,67afd6031c764c6ba80521d858fd2c70
25.1057056727742,5.00173287168653,"5002023821",node,9.375,hospital,,AIM,,,,,,,,,,,,,,,,,,,,,,,,50678431,1,2017/07/29 18:58:28+00,aadebc563cbc47a38e1027a3c2ae26e8
20.4268032691516,4.83660158399834,"2668753007",node,18.75,hospital,,Centre de Santé de Bianga,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bianga,20618906,2,2014/02/17 16:34:56+00,1100e722aec04312b2467ad61109c682
20.1232999196567,5.39897992918822,"2694836987",node,18.75,hospital,,Poste de Santé de Goussema,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Goussema,20832540,1,2014/02/28 18:23:01+00,d6838cfc6bc24fa8ad098c6de3c527f8
,,"260858601",way,18.75,doctors,,Centre de Santé de Nandobo,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Nandobo,88789830,4,2020/07/31 15:40:17+00,b68ae35f4079475893a2882a75a0a184
17.2283908910107,6.81422446599603,"2590317860",node,18.75,hospital,,Centre de Santé de Gbangayanga,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bomboye,141327887,5,2023/09/16 06:22:04+00,48fde096d331435e9f957966eb02a96b
15.5049099954429,3.9208717891313,"4733949189",node,9.375,clinic,,Salle d'Observation - CDS Sosso Nakombo,,,,,,,,,,,,,,,,,,,,,,,,53596269,2,2017/11/07 23:29:43+00,98c5f403b7d94af79fb2966eb2e1478e
17.27302016682,6.77985732188012,"2590317926",node,18.75,hospital,,Poste de Santé de Kollo-Gassa,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Kollo-Gassa,141327887,6,2023/09/16 06:22:04+00,0f55b1c2ed974bf4811d174407deced3
,,"263836416",way,12.5,hospital,,Centre de Santé de Bangao,,Bing,,,,,,,,,,,,,,,,,,,,,,82819933,2,2020/03/30 11:10:11+00,f47fff254a95438a8749fa3177b62960
18.3473999427463,6.64259996937642,"2590491422",node,18.75,hospital,,Poste de Santé de Bongo,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bongo,141327887,4,2023/09/16 06:22:04+00,ff26420c4645461da2145fdcfd97a33d
17.7665393334208,7.52769097447816,"2429132084",node,25,hospital,hospital,Le Samaritain,,"UNICEF,2012",general,government,,,,,,,,,,,,,,,,,,,Ouogo,168848572,4,2025/07/12 18:47:30+00,fee8df7d5a8548b08905ecb80c899c58
19.9255865817714,6.33098176414307,"2667915528",node,18.75,hospital,,Poste de Santé de Saboyombo,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Saboyombo,20514061,1,2014/02/12 01:11:06+00,b2075766d13b47aaa9acb628761e8b44
,,"479912374",way,21.875,hospital,hospital,Poste de Santé de Boyaram,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Boyaram,84259872,3,2020/04/28 10:43:50+00,39a80f3f1433432b8a022b34adb133f2
20.1822991302666,5.2706947334795,"2694836985",node,18.75,hospital,,Centre de Santé de Bangao,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bangao,20832540,1,2014/02/28 18:23:01+00,918b431df84846fcb40ac24804b8e384
16.8933810571339,6.34726025829636,"2590585634",node,21.875,hospital,hospital,Poste de Santé de Bossa,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bossa,141327887,6,2023/09/16 06:22:04+00,a6ec998782e044049a62257c6a877c79
16.5139981822279,7.69927171756319,"2671538075",node,18.75,hospital,,Poste de Santé de Bédam,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bédam,28548494,2,2015/02/01 16:17:33+00,87de4d60dcc94223af05ad140a0c2759
,,"474355443",way,18.75,doctors,,Centre de Santé de Mamvoula,,"Digital Globe Maps API;UNICEF",,government,,,,,,,,,,,,,,,,,,,Mamvoula,98469292,4,2021/01/31 22:22:55+00,e31c138971764d5dbf6a9009694f4bc6
22.8605215450038,4.7806472673542,"3451784639",node,12.5,pharmacy,,Depot Pharmaceutique Barama CDES,,,,,,,,,,,no,,,,,,,,,,,,,30161333,1,2015/04/12 11:34:07+00,eb55c4ff4de34d00a2c9d0e9a689c422
17.4271375499191,6.65806198234157,"2517058887",node,18.75,hospital,,CS Bokini,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bokini,141327887,5,2023/09/16 06:22:04+00,f20aa3d1637340139e21db782488a385
,,"458941123",way,21.875,clinic,clinic,Poste de Santé de Irma-Baro,,"Digital Globe Maps API;UNICEF",,government,,,,,,,,,,,,,,,,,,,Irma-Baro,137655734,5,2023/06/22 16:58:31+00,45e9575c5da04493a4f6ffc51a285cf0
,,"253051218",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,115628496,3,2022/01/01 07:24:03+00,1d601066236446d78579c07fffda7cba
18.5554328283617,4.36122898631115,"2225249940",node,21.875,hospital,,Centre de Santé Urbain de Lakouanga,Ministère de la Santé Publique,Survey,,government,open,,,,,,,,,,,,,,,,,,,107249315,3,2021/07/01 09:06:20+00,a231a91ed23d46f69bd337b230bede15
,,"263738602",way,21.875,hospital,hospital,Centre de Santé de Gouassi 2,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Gouassi 2,84259872,3,2020/04/28 10:43:50+00,9753b316f0db41a8b28658c0831a84d7
15.6396351749979,6.98516022163187,"2665811211",node,18.75,doctors,,Centre Bocaranga,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bocaranga,98469292,3,2021/01/31 22:22:55+00,a852fb88b8ce41aa9a069ad8d2b1f7ed
,,"732412711",way,21.875,hospital,hospital,Centre de Santé de Siou,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Siou,84182808,4,2020/04/27 08:25:59+00,930c8c11b54c4a288b3929ed252c3b2f
,,"261314233",way,21.875,hospital,hospital,Poste de Santé d'Azené,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Azené,84209828,3,2020/04/27 16:18:11+00,f1100299ae924303b6c3f4e7eb8af194
22.412351575876,5.06643722469155,"3670534655",node,9.375,hospital,,Poste De Sante Ndanda,,,,,,,,,,,,,,,,,,,,,,,,32935274,1,2015/07/28 15:41:38+00,a58bb0aee7564af3b3ad0aaedb1b970b
16.27399487389,7.08730829631267,"2417190544",node,18.75,hospital,,Kounpo,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Kounpo1,141327887,4,2023/09/16 06:22:04+00,54fac618f8354333ba2012a6ca1723a6
,,"261554816",way,21.875,hospital,hospital,Poste de Santé de Beboye 3,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Beboye 3,84259872,3,2020/04/28 10:43:50+00,d89aa40e57dc49f1b724438f171d06d6
,,"253038036",way,18.75,doctors,,Centre de Santé Bavara,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bavara,141327887,6,2023/09/16 06:22:04+00,a4d52bd0ea4446129e7e52c38eb9c199
,,"261472042",way,21.875,hospital,hospital,Poste de Santé de Bedaya 2,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Bedaya 2,84259872,3,2020/04/28 10:43:50+00,f2a860d8905c46be91383afe43993d14
,,"233809693",way,21.875,hospital,hospital,PS de Tolle,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Tolle,141327887,4,2023/09/16 06:22:04+00,4324b022f45f4ccaa6aaf77c7b3aff1c
19.7992483345319,6.66813317428068,"2084480255",node,25,hospital,hospital,Centre de Santé de Mbrès,,UNICEF,,government,open,,,,,,,,,,,,,,,,,,Mbrès,120599458,4,2022/05/05 17:38:21+00,bfae2f8ccf9845dc9d5c58bb4f85fabb
,,"261556664",way,21.875,hospital,hospital,Toubangko2,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Toubanco2,84259872,3,2020/04/28 10:43:50+00,78d611dc456b4f57aede3866ba72ad72
,,"783882047",way,12.5,hospital,hospital,Enfant Jésus Yole,,,,,,,,,,,,,,,,,,,,,,,,82523891,1,2020/03/23 13:03:27+00,356f0454da4549e799c51fc4b569db0c
,,"262066208",way,21.875,hospital,hospital,Centre de Santé Elevage,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Sambia,84182808,4,2020/04/27 08:25:59+00,c2889141768e4c9d975245fb1da7a40f
,,"261627759",way,18.75,doctors,,Poste de Santé de Kaita,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Kaita,88789830,4,2020/07/31 15:40:17+00,3e87ee3699c044aa885fcd6754b8480d
18.4419865349362,7.45458887650258,"2426053906",node,18.75,hospital,,Poste de santé Gbazara,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Gbazara,141327887,5,2023/09/16 06:22:04+00,1aa849d9009046158f5b77e7722e978f
,,"193291294",way,25,hospital,hospital,Centre Médical Padre Pio,,"Bing;survey",,private,open,,,,,,,,,,,,,,,,Rue des Soeurs Camboniennes,,,107249315,4,2021/07/01 09:06:20+00,b21910c216f5425a96ed8bc839570555
18.5772680214048,4.36324005633955,"3234609963",node,12.5,pharmacy,pharmacy,Pharmacie du Centre,,,,,,,,,,,,,,,,,,,,,,,,120594850,3,2022/05/05 15:33:49+00,a11c11ef9337400d8f59d7ac0b8d2ff1
16.4314411298345,7.24471121781778,"2417190515",node,18.75,doctors,,CSU de Paoua,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Paoua,117850383,5,2022/02/25 13:56:33+00,abadb463d2254bcba0dfd4d3738861ab
20.6553308300356,5.76858087163367,"7375340818",node,12.5,hospital,hospital,Clinique Naomi,,,,,,,,,,,,,,,,,,,,,,,,141566331,2,2023/09/21 15:51:36+00,0a385fe47c1d489f825a5d9588f5c4fe
,,"261576518",way,18.75,doctors,,Centre de Santé de Mann,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Mann,88789830,4,2020/07/31 15:40:17+00,f8572f443645460f8a65298008da93ed
,,"473890231",way,21.875,hospital,hospital,Poste de Santé de Lambla,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Lambla,84209828,3,2020/04/27 16:18:11+00,5ea3925d798045fbae0ba310a37a7c67
,,"244317132",way,21.875,hospital,hospital,CSU de Ngouey,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bossangoa,96261301,6,2020/12/22 13:16:45+00,a1647488576d4dd2ae8874013ba57e16
18.5299147947021,4.39729765677129,"2225484450",node,28.125,hospital,hospital,Centre de Santé St. Jonas,Bienfaisance,Survey,,NGO,open,,,,,,,,,,,,,,,,Quartier Bangui MPOKO II,,,175646576,3,2025/12/08 03:09:55+00,8508b1e81c1347f982ba1976bf64e2aa
,,"261583167",way,18.75,doctors,,Centre de Santé de Cantonnier,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Cantonnier,88789830,4,2020/07/31 15:40:17+00,e2245da49ac74dc699a6988db26b2e8b
,,"261463448",way,21.875,hospital,hospital,Poste de Santé de Ngbaina-Bondjo,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Ngbaina-Bondjo,84259872,3,2020/04/28 10:43:50+00,d7e6a2c70e6448fd87292ebdf13be105
16.2744999673752,6.3488399955875,"2412541037",node,15.625,hospital,,PS de Ndonga,,,,government,,,,,,,,,,,,,,,,,,,Ndonga,141327887,4,2023/09/16 06:22:04+00,7354e9105ae741bd9910adc625babd34
14.8624999814669,5.18691995819313,"2663959781",node,18.75,doctors,,Centre de Santé de Sagani,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Sagani,88789830,3,2020/07/31 15:40:17+00,07899789ca9d4326ac58d8394f4ddd86
17.4557999707352,6.47693995123603,"2517058889",node,21.875,hospital,hospital,CS de Pierre Djongobe,,"UNICEF,2012",,private,,,,,,,,,,,,,,,,,,,Bossangoa,96261301,4,2020/12/22 13:16:45+00,97b2cf135c004bc8993c117b339e0691
,,"783882040",way,28.125,hospital,hospital,Maternité du Camp Henri Izamo / Gendarmerie,Ministère de la défanse nationale,survey,,government,open,,,,,,,,,,,,,,,,Avenue Gamal Abdel Nasser,,,107249315,3,2021/07/01 09:06:20+00,8bd97fb1c48c4bd9ae0c0d0bae0e8793
18.6246494951211,4.37753522456393,"4637264308",node,9.375,clinic,,Clinique Mangapou,,,,,,,,,,,,,,,,,,,,,,,,45553472,1,2017/01/27 10:52:40+00,016dccf0b8124565889ae82eb3fb3d87
,,"232937344",way,21.875,hospital,hospital,Ndol Bassai,,"UNICEF, Bing",,government,,,,,,,,,,,,,,,,,,,Ndol Bassai,141327887,5,2023/09/16 06:22:04+00,1b42585053d74cab9272ea66563db420
,,"783882043",way,21.875,hospital,hospital,HP de Paoua,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Paoua,141327887,4,2023/09/16 06:22:04+00,2c92e79222ba4262bfa1a11d5af89cab
,,"436600159",way,18.75,doctors,,Centre de Santé de Balego,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Balego,88789830,4,2020/07/31 15:40:17+00,81ddd272d3774b888cbdfa80471c2668
,,"261321261",way,21.875,hospital,hospital,Poste de Santé de Banziti,,"Bing;UNICEF",,government,,,,,,,,,,,,,,,,,,,Banziti,84259872,3,2020/04/28 10:43:50+00,983abd0a9434419588204d89ca04d2c9
18.0562999659295,6.46682995108526,"2590515744",node,18.75,hospital,,Poste de Santé de Bobo,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Bobo,141327887,4,2023/09/16 06:22:04+00,2fa40723a6cc44db9a383bbefa33f7f8
17.6748757623245,7.19719907023097,"2440003877",node,18.75,hospital,,Poste de Santé de Mbali,,"UNICEF,2012",,government,,,,,,,,,,,,,,,,,,,Mbali,141327887,5,2023/09/16 06:22:04+00,7be748c17a264de7a01287ab05ff690a
15.1381606602762,4.12040366472905,"4734606505",node,15.625,clinic,clinic,"Triagem, Consultas e Sala de Observação Peiátricas.",,,,,,,,,,,,,,,,,,,,pediatrie,,,,69786114,2,2019/05/02 01:37:16+00,4eca921742164f81b4cfb7209c3fa981
,,"507080228",way,25,hospital,hospital,Hôpital Universitaire Régional de Bambari,Ministry of Health,UNICEF,,government,,,,,,,,,,,,,,,,,,,Bambari,152451564,12,2024/06/09 12:02:20+00,8274c31e869040db8eaf6de6fbf0751d
20.2725039987536,5.1563632272599,"2668627514",node,18.75,hospital,,Poste de Santé de Mbalangao,,UNICEF,,government,,,,,,,,,,,,,,,,,,,Mbalangao,82840417,2,2020/03/30 19:12:28+00,db1c95565b634dd3aa77aed00e6c0846
